cctv_ID,Direction,RoadName,VideoStreamURL
C000266,NE,文化三路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000266
C000064,SE,中正路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000064
C000199,N,新五路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000199
C000196,E,中山高架道路引道,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000196
C000195,E,新北大道二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000195
C000074,N,環河北路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000074
C000077,NE,臨港大道,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000077
C000197,SE,洲后路,http://192.168.1.91/web/cctv/liveview.html?serverId=ec55548b-020e-4456-9461-3ae3a0aed09d&amp;jobId=7499a593-95de-416f-ad44-b26d98f94408
C000084,NW,環河西路四段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000084
C000083,NW,環河西路四段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000083
C000080,SW,環河南路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000080
C000189,NE,大同路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000189
C000068,SW,重陽路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000068
C000188,W,城林路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000188
C000067,E,重新路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000067
C000069,S,中正南路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000069
C000185,SW,文化三路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000185
C000184,SW,文化二路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000184
C000037,NE,中山路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000037
C000060,SE,中正路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000060
C000169,NE,文化北路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000169
C000290,NE,縣民大道三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000290
C000277,E,大同路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000277
C000038,NW,商港路,http://atis.ntpc.gov.tw/ATIS/ShowFrame6CCTV/C000038
C000280,SW,大同路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000280
C000161,W,青山路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000161
C000282,W,大同路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000282
C000160,S,民權路,http://192.168.1.91/web/cctv/liveview.html?serverId=ec55548b-020e-4456-9461-3ae3a0aed09d&amp;jobId=684116f6-bcc7-40bd-b0a5-9d8a4b8bdb17
C000145,S,大安路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000145
C000024,W,四川路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000024
C000387,SE,民權路,http://atis.ntpc.gov.tw/ATIS/ShowFrame38CCTV/C000387
