cctv_ID,Direction,RoadName,VideoStreamURL
T000147,SW,明水路,http://172.16.3.161/live/index.html?ccd_id=147
T000148,E,樂群二路,http://172.16.3.161/live/index.html?ccd_id=148
T000149,NE,瑞光路478巷,http://172.16.3.161/live/index.html?ccd_id=149
T000150,NW,瑞光路,http://172.16.3.161/live/index.html?ccd_id=150
T000151,S,堤頂大道,http://172.16.3.161/live/index.html?ccd_id=151
T000152,S,堤頂大道,http://172.16.3.161/live/index.html?ccd_id=152
T000153,W,民權東路六段,http://172.16.3.161/live/index.html?ccd_id=153
T000154,NW,瑞光路,http://172.16.3.161/live/index.html?ccd_id=154
T000155,W,民權東路六段,http://172.16.3.161/live/index.html?ccd_id=155
T000156,NW,舊宗路一段,http://172.16.3.161/live/index.html?ccd_id=156
T000157,N,中山北路五段,http://172.16.3.161/live/index.html?ccd_id=157
T000158,W,民權西路,http://172.16.3.161/live/index.html?ccd_id=158
T000159,S,延平北路三段,http://172.16.3.161/live/index.html?ccd_id=159
T000160,E,民權西路,http://172.16.3.161/live/index.html?ccd_id=160
T000161,W,民權西路,http://172.16.3.161/live/index.html?ccd_id=161
T000162,E,市民大道高架道路,http://172.16.3.161/live/index.html?ccd_id=162
T000163,S,承德路一段,http://172.16.3.161/live/index.html?ccd_id=163
T000164,W,鄭州路,http://172.16.3.161/live/index.html?ccd_id=164
T000165,S,中山北路一段,http://172.16.3.161/live/index.html?ccd_id=165
T000166,W,市民大道高架道路,http://172.16.3.161/live/index.html?ccd_id=166
T000167,S,重慶南路一段,http://172.16.3.161/live/index.html?ccd_id=167
T000168,SE,汀州路三段,http://172.16.3.161/live/index.html?ccd_id=168
T000169,SW,基隆路高架道路,http://172.16.3.161/live/index.html?ccd_id=169
T000171,SE,羅斯福路三段,http://control.bote.gov.taipei/view_camera.html?ccd_id=171
T000172,NE,基隆路四段,http://172.16.3.161/live/index.html?ccd_id=172
T000173,S,敦化南路一段,http://172.16.3.161/live/index.html?ccd_id=173
T000174,E,仁愛路四段,http://172.16.3.161/live/index.html?ccd_id=174
T000175,A,仁愛敦南圓環,http://172.16.3.161/live/index.html?ccd_id=175
T000176,E,仁愛路四段,http://172.16.3.161/live/index.html?ccd_id=176
T000201,N,北安路,http://172.16.3.161/live/index.html?ccd_id=201
T000202,N,北安路,http://172.16.3.161/live/index.html?ccd_id=202
